"id","url","name","funds","funding_org","startdate","enddate","n_years","sci_Environmentalconditions","sci_Habitatchanges","sci_Landuseandhumanactivities","sci_Fish","sci_Waterquality","sci_Riparianhabitats","sci_Tidalwetlands","sci_Channelizedhabitats","sci_Floodplain","sci_Terrestrialhabitats","sci_Mammals","sci_Weatherandclimate","sci_Hydrologyandhydrodynamics","sci_Species","sci_Foodwebs","sci_Invasivenonnativespecies","sci_Biologicalresourceuse","sci_Nutrientsenergyandfoodweb","sci_Hydrologicchanges","sci_Sediment","sci_Aquaticvegetation","sci_Invertebrates","sci_Amphibiansandreptiles","mgmt_Waterquality","mgmt_Watersupplymanagement","mgmt_Environmentalconditions","mgmt_Nativespeciesmanagement","mgmt_Floodriskandlandusemanagement","mgmt_Habitatmanagement","mgmt_Invasivenonnativespeciesmanagement","mgmt_Governance","mode","trunc_name"
"50103","https://sciencetracker.deltacouncil.ca.gov/node/50103","Middle Sacramento River Salmon and Steelhead Rotary Screw Trap Monitoring","$0",NA,1963,2019,57,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,NA
"50110","https://sciencetracker.deltacouncil.ca.gov/node/50110","Nutria Eradication Program","$0",NA,1996,2019,24,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,NA
"50114","https://sciencetracker.deltacouncil.ca.gov/node/50114","Central Valley Angler Survey","$0",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,NA
"50163","https://sciencetracker.deltacouncil.ca.gov/node/50163","State Park System Statistics Monitoring","$0",NA,1986,2019,34,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,NA
"50085","https://sciencetracker.deltacouncil.ca.gov/node/50085","Highway Performance Monitoring System [HPMS]","$0",NA,1978,2019,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,NA
"49801","https://sciencetracker.deltacouncil.ca.gov/node/49801","Yolo Bypass Salmonid Habitat Restoration and Fish Passage","$0","U.S. Bureau of Reclamation [USBR]",2013,2021,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,NA
"49842","https://sciencetracker.deltacouncil.ca.gov/node/49842","Using Flowcam Technology to Measure High Frequency Spatial and Temporal Variation in Phytoplankton and Zooplankton Species Composition and Develop State-of-the-Art Plankton Monitoring","$150,000","CALFED Bay-Delta Program",2007,2011,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49845","https://sciencetracker.deltacouncil.ca.gov/node/49845","Analysis of Archived Samples to Assess Patterns of Historic Invasive Bivalve Biomass","$219,822","CALFED Bay-Delta Program",2008,2011,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"49890","https://sciencetracker.deltacouncil.ca.gov/node/49890","Phytoplankton Communities in the San Francisco Estuary: Monitoring and Management using a Submersible Spectrofluorometer","$159,158","CALFED Bay-Delta Program",2006,2011,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"49892","https://sciencetracker.deltacouncil.ca.gov/node/49892","Biomass and Toxicity of a Newly Established Bloom of the Cyanobacteria Microcystis aeruginosa and its Potential Impact on Beneficial Use in the Sacramento-San Joaquin Delta","$500,000","CALFED Bay-Delta Program",2006,2011,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49897","https://sciencetracker.deltacouncil.ca.gov/node/49897","Suisun Marsh Salinity Control Gate Study","$0","California Department of Water Resource [DWR]",2020,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49898","https://sciencetracker.deltacouncil.ca.gov/node/49898","Physiological and Behavioral Effects of Domestication on Delta Smelt","$0","California Department of Water Resource [DWR]",2019,2021,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"49902","https://sciencetracker.deltacouncil.ca.gov/node/49902","North Delta Flow Action: Role of Improved Yolo Bypass Flows on Delta Food Web Dynamics","$0","California Department of Water Resource [DWR]",2020,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49915","https://sciencetracker.deltacouncil.ca.gov/node/49915","Continuous Water Quality Monitoring Stations","$0",NA,1995,2019,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50072","https://sciencetracker.deltacouncil.ca.gov/node/50072","Phytoplankton and Chlorophyll-a Monitoring","$0",NA,1988,2019,32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"50095","https://sciencetracker.deltacouncil.ca.gov/node/50095","Local Maintaining Agency Annual Reporting","$0",NA,2015,2019,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,NA
"50166","https://sciencetracker.deltacouncil.ca.gov/node/50166","Periodic Groundwater Level Measurements","$0",NA,1950,2018,69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"50167","https://sciencetracker.deltacouncil.ca.gov/node/50167","Municipal Water Quality Investigation Program [MWQI]","$0",NA,1982,2019,38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50169","https://sciencetracker.deltacouncil.ca.gov/node/50169","Quality Assurance & Quality Control [QA/QC] Program","$0",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50185","https://sciencetracker.deltacouncil.ca.gov/node/50185","Well Completion Monitoring","$0",NA,2014,2019,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50205","https://sciencetracker.deltacouncil.ca.gov/node/50205","Precipitation Monitoring","$0",NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"50196","https://sciencetracker.deltacouncil.ca.gov/node/50196","Energy Almanac","$0",NA,1988,2019,32,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,NA
"50127","https://sciencetracker.deltacouncil.ca.gov/node/50127","California Rice Commission [CRC] Surface Water Monitoring","$0",NA,2003,2019,17,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50101","https://sciencetracker.deltacouncil.ca.gov/node/50101","San Francisco Estuary Invasive Spartina Project","$0",NA,2005,2019,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA
"49843","https://sciencetracker.deltacouncil.ca.gov/node/49843","A Non-Point Source of Contaminants to the Estuarine Food Web: Mobilized Particles from the Intertidal Zone","$790,000","CALFED Bay-Delta Program",2007,2011,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49953","https://sciencetracker.deltacouncil.ca.gov/node/49953","Surface Water Quality Monitoring","$0",NA,2007,2018,12,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50070","https://sciencetracker.deltacouncil.ca.gov/node/50070","Drinking Water Well Monitoring","$0",NA,2003,2019,17,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50186","https://sciencetracker.deltacouncil.ca.gov/node/50186","Water Conservation and Production Reports","$0",NA,1961,2019,59,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50189","https://sciencetracker.deltacouncil.ca.gov/node/50189","Stormwater Multiple Application and Report Tracking System [SMARTS]","$0",NA,1997,2019,23,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,NA
"49837","https://sciencetracker.deltacouncil.ca.gov/node/49837","The Consequences of Operational Decisions on Water Quality: Reconciling Delta Smelt, Salmon, and Human Needs","$116,927","CALFED Bay-Delta Program",2007,2011,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50134","https://sciencetracker.deltacouncil.ca.gov/node/50134","WorldView-3","$0",NA,1997,2019,23,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,NA
"50115","https://sciencetracker.deltacouncil.ca.gov/node/50115","Mokelumne River Fish Hatchery","$0",NA,1994,2019,26,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,NA
"50132","https://sciencetracker.deltacouncil.ca.gov/node/50132","Sentinel Satellite","$0",NA,2008,2019,12,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,NA
"50086","https://sciencetracker.deltacouncil.ca.gov/node/50086","AIS Marine Vessel Traffic Monitoring","$0",NA,2015,2019,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49813","https://sciencetracker.deltacouncil.ca.gov/node/49813","Investigating the Factors that Affect Distribution, Abundance, and Recruitment of Age-0  Longfin Smelt in the upper San Francisco Estuary","$0",NA,2016,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49927","https://sciencetracker.deltacouncil.ca.gov/node/49927","Audubon Christmas Bird Count [CBC]","$0",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49866","https://sciencetracker.deltacouncil.ca.gov/node/49866","Impact of Temperature and Contaminants on Chinook Salmon Survival: A Multi-Stressor Approach","$478,048","U.S. Bureau of Reclamation [USBR]",2019,2023,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49896","https://sciencetracker.deltacouncil.ca.gov/node/49896","Enhanced Acoustic Tagging, Analysis, and Real-Time Monitoring","$0","U.S. Bureau of Reclamation [USBR]",2019,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"49899","https://sciencetracker.deltacouncil.ca.gov/node/49899","Developing an eDNA metabarcoding protocol to improve fish and mussel monitoring in the San Francisco Estuary","$0","California Department of Fish and Wildlife [CDFW]",2019,2021,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"50088","https://sciencetracker.deltacouncil.ca.gov/node/50088","National Water Level Observation Network [NWLON]","$0",NA,2013,2019,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,NA
"50201","https://sciencetracker.deltacouncil.ca.gov/node/50201","Local Climatological Data","$0",NA,2015,2019,5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50206","https://sciencetracker.deltacouncil.ca.gov/node/50206","Physical Oceanographic Real-Time System [PORTS]","$0",NA,2000,2019,20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"52916","https://sciencetracker.deltacouncil.ca.gov/node/52916","Impact of Temperature and Contaminants on Chinook salmon survival: A Multi‐Stressor Approach ","$478,048","Delta Stewardship Council - Delta Science Program",2019,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50092","https://sciencetracker.deltacouncil.ca.gov/node/50092","Port of Stockton Monitoring","$0",NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49846","https://sciencetracker.deltacouncil.ca.gov/node/49846","A Statistical Model of Central Valley Chinook Incorporating Uncertainty","$296,442","CALFED Bay-Delta Program",2008,2010,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"49795","https://sciencetracker.deltacouncil.ca.gov/node/49795","Operation Baseline Project 2C: Zooplankton, Romberg Tiburon Center, SFSU","$73,935","Delta Stewardship Council",2017,2021,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49814","https://sciencetracker.deltacouncil.ca.gov/node/49814","Mechanisms underlying the flow relationship of longfin smelt: I. Movement and feeding","$1,263,991","California Department of Fish and Wildlife [CDFW]",2015,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"49833","https://sciencetracker.deltacouncil.ca.gov/node/49833","Climate change impacts to San Francisco Bay-Delta wetlands: Links to pelagic food webs and predictive responses based on landscape modeling","$646,848","CALFED Bay-Delta Program",2007,2011,5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"49835","https://sciencetracker.deltacouncil.ca.gov/node/49835","Comparison of Nutrient Sources and Phytoplankton Growth and Species Composition in Two Rivers: Their Roles in Determining Productivity and Food Web Conditions in Suisun Bay and the Delta","$838,372","CALFED Bay-Delta Program",2007,2012,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49849","https://sciencetracker.deltacouncil.ca.gov/node/49849","Habitat Values of Native SAV [Submerged Aquatic Vegetation] in the Low Salinity Zone of San Francisco Estuary","$160,000","Delta Stewardship Council",2011,2013,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"49852","https://sciencetracker.deltacouncil.ca.gov/node/49852","Foodweb Support for the Threatened Delta Smelt and Other Estuarine Fishes in Suisun Bay and the Western Sacramento-San Joaquin Delta","$1,544,872","CALFED Bay-Delta Program",2006,2010,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"49889","https://sciencetracker.deltacouncil.ca.gov/node/49889","The Role of Microcystis Blooms in the Delta Foodweb: A Functional Approach","$900,000","Delta Stewardship Council",2011,2014,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49891","https://sciencetracker.deltacouncil.ca.gov/node/49891","Modeling the Delta Smelt Population of the San Francisco Estuary","$997,027","CALFED Bay-Delta Program",2006,2009,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,NA
"49864","https://sciencetracker.deltacouncil.ca.gov/node/49864","Recreational Hunting as an Ecosystem Service of Restoration in the Bay-Delta Watershed","$236,377","Delta Stewardship Council",2019,2022,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"49853","https://sciencetracker.deltacouncil.ca.gov/node/49853","An Open-Source, Three-Dimensional Unstructured-Grid Model of the Sacramento/San Joaquin Delta: Model Construction and Application to Delta Hydrodynamics and Temperature Variability","$723,731","Delta Stewardship Council",2011,2015,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49820","https://sciencetracker.deltacouncil.ca.gov/node/49820","Identify environmental drivers influencing habitat attributes and effect on salmonids survival.","$0","California Department of Fish and Wildlife [CDFW]",NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
